url,source_type,lang,chunk_index,chunk_text
https://www.th-owl.de/skim/dokumentation/hochschulzertifikat/,html,de,1,"as Zertfikat so oft herunterladen wie Sie mögen. Konfigurieren Sie das Zertifikat für den gewünschten Dienst. Gut zu wissen: Das Hochschulzertifikat hat eine Gültigkeit von fünf Jahren. Etwa einen Monat vor Ablauf der Gültigkeit werden Sie automatisch per E-Mail darüber informiert. Wie Sie Ihr Zertifikat dann erneuern können, lesen Sie in dem Abschnitt Zertifikat erneuern . Ehe Sie das Hochschulzertifikat einsetzen können, müssen Sie dieses einmalig im Benutzerportal (IDM) beantragen. Gehen Sie dazu wie folgt vor: Öffnen Sie das Benutzerportal (IDM) Link zum Benutzerportal: https://idm.th-owl.de Für die Anmeldung nutzen Sie Ihren Benutzernamen und Ihr Passwort. Außerdem ist ein zweiter Faktor zur Anmeldung notwendig. Gehen Sie auf den Reiter ""Anwendungen"" Klicken Sie auf das Feld ""Hochschulzertifikat anfordern"" Es öffnet sich ein neues Fenster oder Tabulator. Bitte stellen Sie sicher, dass Ihr Webbrowser Pop-Ups zulässt. Klicken Sie auf den Button ""Senden"", um den Vorgang abzuschließen. Sollten Sie bereits zuvor ein Zertifikat beantragt haben, werden SIe an dieser Stelle darauf hingewiesen, dass dieses durch den Vorgang ungültig wird. Bestätigen Sie dies mit ""Ja"". Sie erhalten eine"
https://www.th-owl.de/skim/dokumentation/hochschulzertifikat/,html,de,2,". Sollten Sie bereits zuvor ein Zertifikat beantragt haben, werden SIe an dieser Stelle darauf hingewiesen, dass dieses durch den Vorgang ungültig wird. Bestätigen Sie dies mit ""Ja"". Sie erhalten einen Hinweis über das erfolgreiche Beantragen. Gut zu wissen: Ihr Zertifikat wird mit dem zum Zeitpunkt der Beantragung gültigen Kennwort aus Ihrem Benutzerzugang verknüpft. Das bedeutet: Selbst wenn Sie Ihr Passwort später einmal ändern, ist für das Zertifikat noch das ursprüngliche Passwort gültig. Rufen Sie zum Herunterladen auf Ihrem Endgerät zunächst folgende Seite auf: www.th-owl.de/mobile (Link öffnet in neuem Fenster). Klicken Sie dann auf den Button ""Hochschulzertifikat"" und speichern Sie dieses. Hinweis: Wenn Sie die Meldung “kein Zertifikat” erhalten, sollten Sie das Zertifikat im IDM beantragen. Im Anschluss gehen Sie zum Installieren je nach Endgerät wie folgt vor: Windows: Speichern Sie das Zertifikat und installieren Sie dieses per Doppelklick. Wählen Sie als Speicherort ""Aktueller Benutzer"" aus und folgen Sie den Anweisungen. macOS und iOS: Das Installieren des Zertifikates erfolgt einfach über die Einrichtung des Eduroam Netzwerkes (siehe Verweis unten). Android: folgen S"
https://www.th-owl.de/skim/dokumentation/hochschulzertifikat/,html,de,3,"ller Benutzer"" aus und folgen Sie den Anweisungen. macOS und iOS: Das Installieren des Zertifikates erfolgt einfach über die Einrichtung des Eduroam Netzwerkes (siehe Verweis unten). Android: folgen Sie den unten verlinkten Anleitungen für Eduroam und VPN. Gut zu wissen: Die Seite www.th-owl.de/mobile erkennt das Betriebssystem Ihres Gerätes und bietet Ihnen nur die dazu passenden Komponenten an. Sollte diese Erkennung einmal nicht funktionieren - oder Sie benötigen eine der Komponenten in einem andern Format, klicken Sie im Fuß der Seite einfach auf das Wort “Kontakt”. Sie bekommen dann eine Übersicht aller Betriebssysteme. Wichtig für Mozilla-Firefox-Nutzende: Der Browser Mozilla Firefox greift nicht auf die im System hinterlegten Zertifikate zurück, sondern hat eine eigene Zertifikatsverwaltung. Wenn Sie mit diesem Browser auf zertifkatsbasierte Seiten (z.B. Studierendenportal) zugreifen möchten, müssen Sie das Zertifikat auch im Browser einbinden. Wie das funktioniert, lesen Sie in dieser Anleitung: Einrichtung Hochschulzertifikat im Browser Mozilla Firefox Wie lese ich mit vorhandenem Zertifikat weiter? Nachdem Sie sich das Hochschulzertifikat heruntergeladen (und installiert)"
https://www.th-owl.de/skim/dokumentation/hochschulzertifikat/,html,de,4,"dieser Anleitung: Einrichtung Hochschulzertifikat im Browser Mozilla Firefox Wie lese ich mit vorhandenem Zertifikat weiter? Nachdem Sie sich das Hochschulzertifikat heruntergeladen (und installiert) haben, erfahren Sie in den folgenden Dokumentationen wie Sie mit dem Zertifikat das Funknetzwerk Eduroam oder die VPN Verbindung einrichten und wie Sie das Zertifikat korrekt im Webbrowser installieren, um auf das Studierendenportal zuzugreifen: Konfiguration des Funknetzwerk eduroam Konfiguration der Hochschuleinwahl (VPN) Einrichten des Webbrowsers für das Studierendenportal Allgemein Windows 10/11 Apple macOS Apple iOS Android Allgemein Es gibt verschiedene Gründe, das Hochschulzertifikat von einem Gerät zu entfernen. Einer davon ist das Löschen eines abgelaufenen Zertifkates, ehe Sie ein aktuelles Zertifkat aufspielen. Lesen Sie in den folgenden Abschnitten wie Sie das Zertifikat unter verschiedenen Betriebssystemen entfernen. Windows 10/11 MS Windows 10/11 Drücken Sie gleichzeitig auf die Tasten [Windows] und [R], sodass sich der Befehl ""Ausführen"" öffnet. Geben Sie hier ""certmgr.msc"" ein und bestätigen Sie mit ""OK"". Anschließend startet der Zertifikat-Manager. Öffnen Sie den Ord"
https://www.th-owl.de/skim/dokumentation/hochschulzertifikat/,html,de,5,"f die Tasten [Windows] und [R], sodass sich der Befehl ""Ausführen"" öffnet. Geben Sie hier ""certmgr.msc"" ein und bestätigen Sie mit ""OK"". Anschließend startet der Zertifikat-Manager. Öffnen Sie den Ordner ""Eigene Zertifikate"" und klicken in den Ordner ""Zertifikate"". Löschen Sie Ihr persönliches Hochschulzertifikat (xyz-xyz@th-owl.de, Ausgestellt von: TH OWL User CAv1) per Rechtsklick. Apple macOS Apple macOS Systemeinstellungen öffnen Profile auswählen Auf das Minussymbol klicken Bestätigen das dieses Profil gelöscht werden soll Passwort des Geräts eingeben Apple iOS Apple iOS Öffnen Sie die Einstellungen Wählen Sie den Menüpunkt ""Allgemein"" aus Wählen Sie den Menüpunkt ""VPN und Geräteverwaltung"" aus Klicken Sie auf das zu löschende Profil (beispielsweise EduroamV1@TH-OWL) - löschen Sie nicht das E-Mail-Profil, wenn vorhanden (Mail@TH-OWL) Klicken Sie auf ""Profil entfernen"" Geben Sie den Entsperrcodes des Endgerätes ein Bestätigen Sie final mit ""Entfernen"" Android Android Zuerst öffnen Sie die Einstellungen Scrollen Sie zum Menüpunkt ""Gerätesicherheit"" Nach unten scrollen und ""Andere Sicherheitseinstellungen"" auswählen Wählen Sie den Menüpunkt: ""Berechtigungen löschen"" aus und bestä"
https://www.th-owl.de/skim/dokumentation/hochschulzertifikat/,html,de,6,"Sie die Einstellungen Scrollen Sie zum Menüpunkt ""Gerätesicherheit"" Nach unten scrollen und ""Andere Sicherheitseinstellungen"" auswählen Wählen Sie den Menüpunkt: ""Berechtigungen löschen"" aus und bestätigen Sie mit ""OK"" Geben als letzten Schritt Ihren PIN ein Allgemein Zertifikat im VPN-Client tauschen Allgemein Falls Ihr Zertifikat abläuft oder Sie ein neues beantragt haben, müssen Sie alle alten Zertifikate von Ihrem Endgerät entfernen und dann den Beschaffungs- und Installationsvorgang erneut durchlaufen. Wir haben Ihnen hier die entsprechenden Abschnitte noch einmal verlinkt. Mitarbeitende der Verwaltung möchten wir bitten, Kontakt mit dem S(kim) aufzunehmen, da hier das Zertifikatsupdate ein wenig anders verläuft als unten beschrieben. Hinweis: Die hier angegebenen Abschnitte öffnen sich jeweils in neuen Fenstern, damit Sie dieses Fenster als Basis beibehalten können. Beantragen Sie im IDM ein neues Zertifikat ( Link zum Abschnitt Beantragen ) Löschen Sie die alten Zertifikate von Ihren Geräten ( Link zum Abschnitt Löschen ) - ACHTUNG: Nach dem Löschen werden Verbindungen per Eduroam oder per VPN unterbrochen. Laden Sie sich das Zertifikat herunter und installieren Sie es. ( Ab"
https://www.th-owl.de/skim/dokumentation/hochschulzertifikat/,html,de,7,"Ihren Geräten ( Link zum Abschnitt Löschen ) - ACHTUNG: Nach dem Löschen werden Verbindungen per Eduroam oder per VPN unterbrochen. Laden Sie sich das Zertifikat herunter und installieren Sie es. ( Abschnitt Herunterladen und Installieren ) Gut zu wissen: Bitte beachten Sie, dass das Zertifikat in einigen Fällen für die Hochschuleinwahl per VPN getauscht werden muss. Mehr dazu lesen Sie unter dem Reiter ""Zertifikat im VPN-Client tauschen"". Zertifikat im VPN-Client tauschen Für die Nutzung des Zertifkates im VPN-Client muss das Zertifikat ab der Client-Version 3 in diesem zudem noch einmal hinzugefügt werden. Bei vom S(kim) gemanagten Windows-Rechnern (beispielsweise in Verwaltung und IWD) müssen Sie diesen Schritt nicht vornehmen. So finden Sie die Versionsnummer Ihres VPN-Clients heraus: Gehen Sie in die Einstellungen Ihres VPN-Clients. Unter Windows erreichen Sie diese mit einem Rechtsklick auf das VPN-Symbol in der Taskleiste. Unter dem Eintrag ""Über"" oder ""About"" finden Sie zwei Hinweise zu der Versionsnummer des Clients (beispielsweise OpenVPN v2.6.7). Die erste Ziffer gibt Aufschluss über die Version. Die ebenfalls hier angegebene Versionsnummer der Benutzeroberfläche (beispi"
https://www.th-owl.de/skim/dokumentation/hochschulzertifikat/,html,de,8,nweise zu der Versionsnummer des Clients (beispielsweise OpenVPN v2.6.7). Die erste Ziffer gibt Aufschluss über die Version. Die ebenfalls hier angegebene Versionsnummer der Benutzeroberfläche (beispielsweise OpenVPN GUI v.11.45.0.0) ist für Sie in diesem Zusammenhang nicht relevant. Weitere Infos finden Sie hier: Austausch des Zertifikats im VPN Client (Windows ) Austausch des Zertifikats im VPN Client (iOS) Austausch des Zertifikats im VPN Client (macOS) Austausch des Zertifikats im VPN Client (Android) E-Mail: support@th-owl.de Telefon: +49 5261 702-2222
https://www.th-owl.de/skim/dokumentation/hochschuleinwahl/windows-aktualisierung-des-clients/,html,de,0,"S(kim) - Service Kommunikation Information Medien Dokumentation: Hochschuleinwahl TH OWL S(kim) Dokumentation Hochschuleinwahl Windows - Aktualisierung des Clients Einrichtung des VPN-Clients unter Windows. Dieser Screencast zeigt einen nicht mehr aktuellen Stand. Mittlerweile erhalten Sie alle benötigten Komponenten auf der Seite www.th-owl.de/mobile (nicht wie angegeben auf www.th-owl.de/mobile/vpn.shtml). Wie Sie den neuen Client für Windows installieren, sehen Sie im nebenstehenden Screencast. Alternativ können wir Ihnen unten eine schriftliche Anleitung zur Verfügung stellen. Gut zu wissen: Bitte beachten Sie, dass der Screencast nur die Installation und Konfiguration des neuen Clients zeigt. Wenn Sie einen alten Client entfernen möchten, lesen Sie bitte in der schriftlichen Anleitung den Abschnitt ""4. Alten Client löschen"". 1. Download 2. Installation 3. Zertifikat einbinden 4. Alten Client löschen 5. Weitere Endgeräte 1. Download Um den VPN-Client zu aktualisieren, benötigen Sie folgende drei Komponenten, die Sie sich von der unten verlinkten Seite herunterladen können: Client (das Programm) => Klicken Sie auf den Button ""VPN-Client V3"" Konfigurationsdate i => Klicken Sie au"
https://www.th-owl.de/skim/dokumentation/hochschuleinwahl/windows-aktualisierung-des-clients/,html,de,1,"folgende drei Komponenten, die Sie sich von der unten verlinkten Seite herunterladen können: Client (das Programm) => Klicken Sie auf den Button ""VPN-Client V3"" Konfigurationsdate i => Klicken Sie auf ""VPN-Konfiguration V3"" Hochschulzertifikat => Klicken Sie auf “Hochschulzertifikat” Hier finden Sie die Komponenten: https://www.th-owl.de/mobile/ (Link öffnet in neuem Fenster, ggf. ist eine Anmeldung mit Benutzernamen, Passwort sowie Zwei-Faktor-Authentifizierung nötig) 2. Installation Client Öffnen Sie die Download-Datei des Clients (Endung: *.msi) Stimmen Sie dem Hinweis auf die Installationsrisiken und der Nutzervereinbarung zu Starten Sie den Client Zertifikat Gehen Sie in dem Client auf das Menü mit den drei waagrechten Streifen (Burgermenü) und wählen Sie ""Certificate&Tokens"" Klicken Sie ""Add Certificate"" und wählen Sie die Datei ""eduCert.p12"" aus Ihrem Downloadordner aus Import-Profil Wechseln Sie im Burgermenü auf den Bereich ""Import Profiles"" Wählen Sie den Reiter ""Upload File"" Browsen Sie zu Ihrem Download-Ordner und wählen Sie die Datei ""th-owl.de.ovpn"" aus 3. Zertifikat einbinden Sollte das Programm nicht automatisch in den Bereich ""Profiles"" wechseln, navigieren Sie di"
https://www.th-owl.de/skim/dokumentation/hochschuleinwahl/windows-aktualisierung-des-clients/,html,de,2,""" Browsen Sie zu Ihrem Download-Ordner und wählen Sie die Datei ""th-owl.de.ovpn"" aus 3. Zertifikat einbinden Sollte das Programm nicht automatisch in den Bereich ""Profiles"" wechseln, navigieren Sie diesen bitte über das Burgermenü an Klicken Sie auf ""Assign"" Wählen Sie Ihr Hochschulzertifikat aus (Setzen des Punktes) Klicken Sie auf ""Confirm"" Verbinden Sie sich abschließend mit ""Connect"" 4. Alten Client löschen Nachdem Sie nun erfolgreich den neuen Client installiert haben, können Sie die alte Software löschen. Gehen Sie dazu in den Einstellungs-Bereich Ihres Rechners Wählen Sie den Punkt ""Apps"" aus Suchen Sie aus der Liste den alten Client (OpenVPN 2.x.xxxx) Wählen Sie ""Deinstallieren"" aus 5. Weitere Endgeräte Wie Sie weitere Endgeräten konfigurieren, lesen Sie in diesen Abschnitten: MacOS - Aktualisierung der VPN-Konfiguration iOS - Aktualsierung der VPN-Konfiguration Android - Aktualisieriung der VPN-Konfiguration"
https://www.th-owl.de/skim/dokumentation/,html,de,0,"S(kim) - Service Kommunikation Information Medien TH OWL S(kim) Dokumentation Alle Ausleihe (Bibliothek) Leihfristen, Gebühren, Verlängerung, Vormerken, Bestellung, Anschaffung Benutzerzugang IDM, Selfservice, Beantragung, Voraussetzung, Passwörter CampusCard (KISOWL) TH-Ausweis, Antrag, Bezahlen, Drucken, Schließsystem Campus Management Telefonverzeichnis, Pläne: Raum, Prüfung, Stunden, Semester Cisco Webex Telefonie, Webkonferenzen, Web­vorlesungen, Chat, Kontakte, Suche Dienstreise im Ausland Ausland, Datenschutz, Vorbereitung, Gefahren Druckmanagement Drucken, Scannen, Kopieren, Multifunktionsgeräte E-Mail-Konto Einrichtung, Outlook, Webmail, Kalender, Exchange eKlausuren digitales Prüfen, Prüfungsplattform, eAssessment ELSA Hochschulbibliografie, Publizieren, Publikationslisten Fachdatenbanken Aufsatzdatenbanken, Volltexte, Normen, Verfügbarkeit Fernleihe Bücher, Aufsätze, Kosten, Durchführung, Beschaffung, FAQ Fernwartung Remote, Fernsteuerung, Desktop-Support, ISL-Online Forschungsdatenmanagement Forschung, Forschungsdaten, Datenmanagementplan, FDM Funknetzwerk WLAN, eduroam, Hotspot, Besucher-Zugänge, Smartphone, Tablet Git-Versionierung Versionierung, GitLab, Branch, Pull,"
https://www.th-owl.de/skim/dokumentation/,html,de,1,"ngsdatenmanagement Forschung, Forschungsdaten, Datenmanagementplan, FDM Funknetzwerk WLAN, eduroam, Hotspot, Besucher-Zugänge, Smartphone, Tablet Git-Versionierung Versionierung, GitLab, Branch, Pull, Merge, CI/CD Gruppen- und Arbeitsräume Lernräume, Einzelarbeitsplätze, Besprechungsräume, Buchung Hardware Software Rahmenverträge Downloads, Lizenzen, Mitarbeitende, Studierende, Sicherheitssoftware Hochschularchiv Hochschulgeschichte, Aktenaufbewahrung, Digitalisierung Hochschuleinwahl VPN-Client, OpenVPN, Konfiguration, Externe Einwahl Hochschulzertifikat Beschaffung, WLAN-Zertifikat, eduroam, EduCert.p12, Browserzertifikat IT-Sicherheit Passwörter, Spam, Phishing, Links, Infiziert, Speicher, Backup Kalenderabonnement Termine, iCal, S(kim)-Kalender, Hochschul-Kalender, Screencasts KIS-Portal Einschreibung, Leistungen, Bescheide, Adressen, Prüfungen Lehrdidaktik Lehre, hybrid, online, analog, Beratung, Methoden, eCampus Lernplattform eCampus ILIAS, LMS, E-Learning, Lernräume, Kurse, Gruppen, Materialien Lernzentrum Beratung, Lernräume, Lernbegleitung, Schlüsselkompetenzen Literaturverwaltung Citavi, Mendeley, Zotero, Apps, APA-Style, Zitation, Bibtex Mediensuche Medien- und Informat"
https://www.th-owl.de/skim/dokumentation/,html,de,2,"ppen, Materialien Lernzentrum Beratung, Lernräume, Lernbegleitung, Schlüsselkompetenzen Literaturverwaltung Citavi, Mendeley, Zotero, Apps, APA-Style, Zitation, Bibtex Mediensuche Medien- und Informationskatalog, Artikel und mehr, Benutzerkonto Mobiles Arbeiten Flexibilität, Home Office, Dienstreise, Hörsaal, Konferenzraum New Work Kommunikation, Flexibilität, Hybrides Arbeiten Nutzungsbedingungen Verwaltungs- und Benutzungsordnung, Gebührenordnung, TOM Open Science Offene Wissenschaft, gute wissenschaftliche Praxis Passwortsafe KeePass, Passwortmanager, Zugangsdaten Prüfungsangelegenheiten Studiengangsentwicklung, Prüfungs­organisation, Ausgestaltung Publizieren Open Access, Veröffentlichungen, Publikationsgebühr, CC-Lizenzen RSS-Feeds Kurznachrichten, App, Kommunikation, Schnelle Benachrichtigung Scannen Auflichtscanner, Zeitschriften scannen, Versenden Schließsystem Schließberechtigung, Bürotüren, Eingangstüren, CampusCard (KISOWL) Screencast: BIB-Basiswissen Bibliothekskonto, Ausleihe, eBook, Printbook Screencast: IT-Basisausstattung Benutzerzugang, Hochschuleinwahl, E-Mail, WLAN, CampusCard Semesterapparat Literaturzusammenstellungen digital und analog Semesterticket Webshop,"
https://www.th-owl.de/skim/dokumentation/,html,de,3,"ihe, eBook, Printbook Screencast: IT-Basisausstattung Benutzerzugang, Hochschuleinwahl, E-Mail, WLAN, CampusCard Semesterapparat Literaturzusammenstellungen digital und analog Semesterticket Webshop, öffentliche Verkehrsmittel, Bus, Bahn Shared-Desk-Arbeitsplätze Mobiles Arbeiten, Dockingstation, Bildschirm-Einrichtung, Clean-Desk S(kim)-Service-Point (Online) Kundenportal, Anfragen, Jira, Wissensdatenbank Studienplaner Campus Office, digitaler Stundenplan, Praktika buchen, digitaler Semesterplan Studierendenportal Anmeldungen zu Prüfungen, Einrichtung, An- und Abmeldung Studienstart IT, Bibliothek, Lehre & Lernen: Support, Unterstützung Studieren in Herford CampusCard, Bibliothek, Lernzentrum, Vorkurse Suchtipps Suche, Recherche, Google, Intranet, E-Medien, Internet Sync & Share Netzlaufwerk, Dropbox, Filr, Projektlaufwerk Telefonie VoIP, Rufumleitung, Fax, Kollaboration, Adressbuch, Video-Telefonie UFOowl Umgang mit Forschungsdaten, FDM, Forschungsdatenmanagement Umfragetool Slido Umfragetool, Abstimmungen, Multiple Choice, Zusammenarbeit Urheberrecht Paragraph 60a, zitieren, VG Wort, Pauschalvergütung, Einzelabrechnung Vorkurse Studienvorbereitung, Mathe, Englisch, Physik, Chemi"
https://www.th-owl.de/skim/dokumentation/,html,de,4,"fragetool, Abstimmungen, Multiple Choice, Zusammenarbeit Urheberrecht Paragraph 60a, zitieren, VG Wort, Pauschalvergütung, Einzelabrechnung Vorkurse Studienvorbereitung, Mathe, Englisch, Physik, Chemie Zugriff eMedien, Fachdatenbanken Hochschul­einwahl, OpenVPN, Benutzer­zugang, Shibboleth Zwei-Faktor-Authentifizierung Einrichtung App (TOTP), Anwendung, Zurücksetzen E-Mail: support@th-owl.de Telefon: +49 5261 702 2222"
https://www.th-owl.de/skim/dokumentation/studierendenportal/einrichtung/firefox/,html,de,0,"S(kim) - Service Kommunikation Information Medien Dokumentation: Studierendenportal TH OWL S(kim) Dokumentation Studierendenportal Einrichtung Firefox Allgemein Um mit dem Webbrowser Zugang zur Prüfungsanmeldung zu erhalten, muss das Hochschulzertifikat im Webbrowser installiert sein. Im Folgenden wird erläutert wie Sie das Hochschulzertifikat installieren: Da Mozilla Firefox eine eigene zum Betriebssystem separate Zertifikatsverwaltung besitzt, muss die folgende Zertifikatseinrichtung immer erfolgen, unabhängig ob auf dem Gerät bereits das Funknetzwerk eduroam eingerichtet wurde. Noch kein Zertifikat vorhanden Sollten Sie an dieser Stelle noch kein Hochschulzertifikat besitzen, erfahren Sie in dem folgenden Verweis wie Sie es beschaffen und werden anschließend auch wieder an diesen Ausgangspunkt verwiesen: Hochschulzertifikat . Zertifikatseinrichtung Öffnen Sie im Webbrowser Mozilla Firefox die Einstellungen und gehen Sie dort zu dem Bereich ""Datenschutz & Sicherheit"". Hier finden Sie im unteren Bereich den Punkt Zertifikate. Sollten Sie diesen Bereich nicht sofort finden (macOS, MS Windows) geben Sie einfach in der dortigen Suche ""Zertifikat"" ein. Klicken Sie im Bereich Zertifika"
https://www.th-owl.de/skim/dokumentation/studierendenportal/einrichtung/firefox/,html,de,1,"im unteren Bereich den Punkt Zertifikate. Sollten Sie diesen Bereich nicht sofort finden (macOS, MS Windows) geben Sie einfach in der dortigen Suche ""Zertifikat"" ein. Klicken Sie im Bereich Zertifikate auf ""Zertifikate anzeigen"" Wählen Sie dort den Reiter ""Ihre Zertifikate"" und dort klicken Sie auf ""Importieren"" Wählen Sie dann in dem erscheinden Dateiauswahldialog Ihr Hochschulzertifikat aus und klicken Sie dann auf ""Öffnen"" In dem nun folgenden Dialog müssen Sie Ihr geschütztes Hochschulzertifikat durch die Eingabe Ihres Passworts Ihres Benutzerzugangs bestätigen. Geben Sie also Ihr Passwort ein. Sollten Sie Fragen zu Ihrem Passwort haben, finden Sie Informationen in der folgenden Dokumentation: Benutzerzugang Sie erhalten eine Bestätigung über den erfolgreichen Import. Kontrolle Kontrollieren Sie die korrekte Zertifikatsinstallation durch den Aufruf des folgenden URLs: https://secure.th-owl.de Sollte eine Fehlermeldung erscheinen liegt noch ein Problem vor. Sollte der Text ""Connected with a valid certificate! Mit gültigem Zertifikat verbunden!"" erscheinen wurde das Zertifikat korrekt im Webbrowser installiert. Wie geht es weiter Lesen Sie nach der erfolgreichen Zertifikatsinsta"
https://www.th-owl.de/skim/dokumentation/studierendenportal/einrichtung/firefox/,html,de,2,"ed with a valid certificate! Mit gültigem Zertifikat verbunden!"" erscheinen wurde das Zertifikat korrekt im Webbrowser installiert. Wie geht es weiter Lesen Sie nach der erfolgreichen Zertifikatsinstallation im folgenden Kapitel: ""An-/Abmeldung"" wie Sie sich am Studierendenportal anmelden: An-/Abmeldung"
https://www.th-owl.de/skim/dokumentation/hochschuleinwahl/,html,de,0,"S(kim) - Service Kommunikation Information Medien Dokumentation: Hochschuleinwahl TH OWL S(kim) Dokumentation Hochschuleinwahl Wozu dient die Hochschuleinwahl (VPN)? Mit der Hochschuleinwahl ist der Zugriff auf das Netzwerk der Hochschule ortsunabhängig möglich. Auf diese Weise können Sie auf Ihr persönliches Netzlaufwerk und gemeinschaftlich genutzte Netzlaufwerke, Formulare im Intranet, lizenzpflichtige Inhalte der Bibliothek wie eBooks und ähnliche Ressourcen zugreifen. Zugangsvorausetzungen Um eine Verbindung mit dem Hochschulnetzwerk aufbauen zu können, benötigen Sie eine Internetverbindung. Alle darüber hinaus zur Einrichtung der VPN-Einwahl benötigten Bestandteile sind: VPN-Client - Die Software für die VPN-Einwahl. Hochschulzertifikat - Bereits im Einsatz für das Funknetzwerk eduroam und unser Studierendenportal QIS-Server Konfigurationsdatei - Eine Konfigurationsdatei mit allen notwendigen Parametern für die VPN-Einwahl wie bspw. Rechnername, Protokolle, etc. Alle drei Bestandteile können Sie in den folgenden Anleitungen direkt aus dem Internet - ohne eine dafür notwendige Einwahl - beziehen (Download). Hinweis: Sie haben noch kein Hochschulzertifikat beantragt? Dann hilft"
https://www.th-owl.de/skim/dokumentation/hochschuleinwahl/,html,de,1,"teile können Sie in den folgenden Anleitungen direkt aus dem Internet - ohne eine dafür notwendige Einwahl - beziehen (Download). Hinweis: Sie haben noch kein Hochschulzertifikat beantragt? Dann hilft Ihnen unsere Dokumentation weiter. Die VPN-Einwahl über das Hochschulzertifikat hat den Vorteil, dass eine Anmeldung beim Verwenden des VPN-Tools nicht erforderlich ist. Die Authentifizierung erfolgt über das hinterlegte Zertifikat. Gut zu wissen : Ihr heruntergeladenes Hochschulzertifikat finden Sie im entsprechenden Ordner unter dem Namen ""EduCert.p12"". Konfiguration Microsoft Windows Apple macOS Apple iOS Android Linux Hinweis - Als Alternative zu den Text und Bildanleitungen können Sie auch unsere Screencasts zur Einrichtung nutzen. AKTUELL: So erneuern Sie die Konfiguration Auf diesen Seiten erklären wir die Aktualisierung der Konfiguration für folgende Betriebssysteme: Microsoft Windows (inkl. Neuinstallation des Clients) Apple iOS Apple MacOS Android Linux-User rufen von ihrem Linux-Gerät einfach folgenden Link auf, um zu der Konfiguration für Linux zu gelangen: Konfiguration E-Mail: support@th-owl.de Telefon: +49 5261 702-2222"
https://www.th-owl.de/skim/dokumentation/hochschuleinwahl/,html,de,2,"x-Gerät einfach folgenden Link auf, um zu der Konfiguration für Linux zu gelangen: Konfiguration E-Mail: support@th-owl.de Telefon: +49 5261 702-2222"
https://www.th-owl.de/skim/dokumentation/studierendenportal/,html,de,0,"S(kim) - Service Kommunikation Information Medien Dokumentation: Studierendenportal TH OWL S(kim) Dokumentation Studierendenportal HINWEIS: Das Studierendenportal ist abgängig, da die Prüfungsanmeldung und die Leistungseinsicht künftig im KIS-Portal möglich sein wird. Dieses Portal wird dennoch einige Zeit zugänglich bleiben, damit Sie ggf. Ihre erbrachten Leistungen mit den Einträgen im KIS-Portal vergleichen können. Die untenstehende Dokumentation wird nicht mehr aktualisiert. Das Studierendenportal ist die zentrale Anlaufstelle rund um Ihre Prüfungsorganisation und den Erhalt von Dokumenten als Nachweis. Die folgende Punkte und Funktionalitäten finden Sie hier: Noteneinsicht zu erbrachten Prüfungsleistungen Download Notenbescheinigung (PDF) Die folgenden Kapitel erläutern den Zugriff auf das Portal. Eine interne Bedienung steht aktuell nicht zur Verfügung: Einrichtung - Hier wird erläutert wie Sie Ihren Webbrowser einrichten, um den URL des Studierendenportal aufrufen zu können. An-/Abmeldung - Hier finden Sie Unterstützung zur An-/Abmeldung am Studierendenportal. Hinweis: Zur Anmeldung und Nutzung des Prüfungsportals benötigten Sie das Hochschulzertifikat . E-Mail: support@th-o"
https://www.th-owl.de/skim/dokumentation/studierendenportal/,html,de,1,/Abmeldung - Hier finden Sie Unterstützung zur An-/Abmeldung am Studierendenportal. Hinweis: Zur Anmeldung und Nutzung des Prüfungsportals benötigten Sie das Hochschulzertifikat . E-Mail: support@th-owl.de Telefon: +49 5261 702-2222
https://www.th-owl.de/skim/dokumentation/hochschuleinwahl/ios-aktualisierung-der-konfiguration/,html,de,0,"S(kim) - Service Kommunikation Information Medien Dokumentation: Hochschuleinwahl TH OWL S(kim) Dokumentation Hochschuleinwahl iOS - Aktualisierung der Konfiguration 1. Download 2. Installation 3. Weitere Endgeräte 1. Download Rufen Sie die Downloadseite der Konfiguration auf: https://www.th-owl.de/mobile/ (Link öffnet in neuem Fenster) Gegebenenfalls müssen Sie sich mit Ihrem Benutzernamen (xyz-xyz), dem dazugehörigen Passwort sowie dem zweiten Faktor authentifizieren Tippen Sie auf den Downloadlink ""VPN-Konfiguration"", die Datei wird gespeichert 2. Installation Tippen Sie auf die heruntergeladene Datei in den Downloads und dann auf das Teilen-Symbol (Rechteck mit Pfeil nach oben) Wählen Sie die App ""OpenVPN"" Der VPN-Client öffnet sich und zeigt Ihnen das Profil an, klicken Sie auf „Add“ Wählen Sie im nächsten Schritt unter „Certificate and Key“ Ihr persönliches Zertifikat aus Klicken Sie dann auf „Connect“ und bestätigen Sie, dass ein Profil mit dem gleichen Namen ersetzt werden soll (""Replace"") Genehmigen Sie abschließend das Hinzufügen des Profils und entsperren Sie Ihr Gerät Jetzt können Sie die Verbindung wie gewohnt starten 3. Weitere Endgeräte Wie Sie die Konfiguration auf"
